0.253361  0.759615  0.74705  0.704729  0.708891  0.693657  0.670337  0.64971  0.663619  0.66238  0.614235  0.644784  0.62201  0.601434  0.592257  0.575212  0.582135  0.567537  0.55054  0.577049  0.563731  0.541413  0.549144  0.559818  0.551435  0.543578  0.501843  0.546559  0.508802  0.527512  
0.0270116  0.567102  0.600541  0.568446  0.565181  0.5527  0.503127  0.510934  0.527189  0.49984  0.518582  0.482169  0.52956  0.505049  0.534051  0.487298  0.478985  0.521799  0.528444  0.504025  0.458886  0.505248  0.481057  0.494554  0.478653  0.499528  0.456305  0.492968  0.495902  0.485589  
0.855665  0.983747  0.961648  0.971556  0.951988  0.942382  0.942952  0.956528  0.939714  0.921918  0.930426  0.926929  0.919706  0.917663  0.91887  0.903987  0.902405  0.871032  0.894091  0.882395  0.885451  0.872783  0.872225  0.867643  0.86715  0.867438  0.870155  0.861436  0.842469  0.859968  
0.259986  0.74782  0.747572  0.710562  0.723956  0.696726  0.648808  0.65747  0.665213  0.654304  0.63054  0.63455  0.62712  0.593835  0.598618  0.603541  0.596585  0.554607  0.565436  0.578151  0.550198  0.584789  0.546704  0.553835  0.578856  0.525519  0.543984  0.529666  0.53803  0.538075  
0.433353  0.841025  0.783681  0.817433  0.796182  0.791673  0.755213  0.758158  0.747089  0.748751  0.723045  0.711271  0.692051  0.694708  0.68834  0.67459  0.66201  0.673491  0.644656  0.664405  0.628577  0.650436  0.609537  0.623432  0.611817  0.618778  0.582675  0.60489  0.591909  0.583226  
0.011671  0.545617  0.546268  0.551258  0.539712  0.527218  0.521038  0.537011  0.512362  0.507336  0.508932  0.498294  0.513761  0.502829  0.50003  0.476268  0.518948  0.512179  0.481562  0.501971  0.473495  0.518622  0.467866  0.497497  0.466614  0.507179  0.450623  0.503422  0.549274  0.523577  
0.393736  0.814416  0.792734  0.783754  0.796786  0.772071  0.745767  0.747216  0.746173  0.725021  0.686219  0.709193  0.699879  0.670173  0.681475  0.661437  0.650374  0.62959  0.633308  0.64938  0.639712  0.619992  0.60401  0.62019  0.604654  0.587895  0.57556  0.601784  0.59381  0.582478  
0.0238698  0.5603  0.606382  0.562266  0.56017  0.553732  0.520306  0.51175  0.512419  0.498692  0.521096  0.492076  0.52914  0.497707  0.531689  0.48544  0.488693  0.514468  0.533069  0.502648  0.460648  0.523615  0.475697  0.489519  0.496843  0.497863  0.476473  0.491522  0.506701  0.503347  
0.750097  0.92348  0.925945  0.905136  0.959783  0.897428  0.902395  0.904545  0.889376  0.867148  0.878154  0.875816  0.883838  0.855086  0.852338  0.820428  0.869945  0.824242  0.83142  0.849884  0.819717  0.806963  0.795973  0.80292  0.801393  0.790585  0.795299  0.796692  0.796648  0.80595  
0.00378938  0.525124  0.521836  0.5385  0.508425  0.512682  0.550455  0.517357  0.492055  0.485239  0.497898  0.485432  0.535761  0.496168  0.519591  0.473846  0.506403  0.52392  0.477767  0.49814  0.478297  0.510221  0.470733  0.486437  0.466829  0.48215  0.493627  0.490534  0.5554  0.49806  
0.131419  0.67872  0.687525  0.646236  0.626194  0.600118  0.585662  0.604152  0.58283  0.565883  0.607178  0.591165  0.533489  0.537811  0.5529  0.54309  0.51945  0.553021  0.524844  0.509979  0.520763  0.508565  0.511917  0.515042  0.519647  0.522929  0.549578  0.517843  0.535249  0.518498  
0.219341  0.755158  0.707697  0.694913  0.710963  0.684645  0.660824  0.641129  0.628291  0.633066  0.60893  0.615747  0.573632  0.568995  0.603133  0.586565  0.570073  0.544697  0.548695  0.542674  0.534674  0.52127  0.537123  0.511843  0.54152  0.532918  0.531834  0.51319  0.53971  0.560737  
0.757124  0.924943  0.928443  0.915057  0.956837  0.907562  0.904155  0.905767  0.903919  0.859684  0.885126  0.885847  0.883018  0.85998  0.852181  0.8281  0.855908  0.824482  0.842316  0.835232  0.819567  0.79965  0.800555  0.812155  0.801841  0.794683  0.79848  0.792216  0.805414  0.803637  
0.689332  0.907104  0.885642  0.870352  0.864668  0.895406  0.883746  0.851894  0.875341  0.849724  0.836564  0.833466  0.831765  0.82047  0.82196  0.823423  0.834031  0.814073  0.821698  0.827441  0.804816  0.80951  0.785839  0.776264  0.767902  0.794275  0.784567  0.816743  0.756845  0.757877  
0.058896  0.604093  0.634795  0.566699  0.566974  0.577784  0.548889  0.544299  0.540727  0.553763  0.499455  0.555415  0.531728  0.530517  0.503421  0.537304  0.49854  0.506498  0.521751  0.491305  0.504124  0.517166  0.479038  0.507401  0.491472  0.518731  0.50001  0.491971  0.528761  0.523673  
0.769448  0.987557  0.908526  0.954893  0.893213  0.918288  0.894157  0.895552  0.875649  0.869656  0.892193  0.846572  0.858113  0.844563  0.869096  0.844455  0.834658  0.837834  0.841331  0.83321  0.838664  0.78894  0.798956  0.825426  0.818179  0.819849  0.789814  0.813727  0.794159  0.786181  
0.848709  0.976765  0.956478  0.938778  0.954464  0.946435  0.935321  0.943393  0.926434  0.948774  0.916122  0.934367  0.922137  0.936491  0.913855  0.894871  0.898161  0.886497  0.907873  0.902037  0.901797  0.891146  0.884366  0.883795  0.875416  0.850446  0.887372  0.844591  0.889222  0.883144  
0.665387  0.894567  0.902938  0.88547  0.878134  0.875709  0.855385  0.845401  0.854735  0.867917  0.806703  0.81641  0.819867  0.798118  0.797074  0.816177  0.818971  0.777616  0.785163  0.773844  0.751318  0.791846  0.751498  0.744628  0.753298  0.73786  0.744615  0.73068  0.715736  0.734245  
0.226677  0.741718  0.732812  0.698036  0.698263  0.67591  0.645215  0.639684  0.644512  0.640972  0.607382  0.608193  0.587277  0.585102  0.60171  0.571327  0.570111  0.577802  0.567955  0.569124  0.562948  0.547505  0.557832  0.538753  0.537881  0.525147  0.494119  0.542087  0.520692  0.525497  
0.527787  0.865797  0.845631  0.841651  0.79925  0.829534  0.779242  0.78098  0.801343  0.784277  0.760938  0.759569  0.729646  0.729983  0.716734  0.723856  0.714711  0.694256  0.718139  0.666795  0.694545  0.687287  0.660538  0.680565  0.65008  0.645867  0.650412  0.642416  0.639501  0.642777  
0.00610928  0.558924  0.610857  0.551315  0.558246  0.535088  0.513411  0.514885  0.513034  0.500786  0.506443  0.490206  0.526589  0.48946  0.545173  0.492889  0.468189  0.494344  0.516916  0.496934  0.450609  0.523396  0.462572  0.47871  0.491289  0.484776  0.473562  0.498225  0.512483  0.499275  
0.00715173  0.524493  0.557014  0.546257  0.533626  0.516889  0.53498  0.521388  0.50319  0.501626  0.474658  0.483953  0.509254  0.504042  0.537122  0.531068  0.499156  0.483575  0.493672  0.479728  0.484443  0.505638  0.454434  0.484285  0.474944  0.506474  0.472836  0.508043  0.547407  0.523441  
0.0731917  0.62887  0.59684  0.608155  0.643564  0.580475  0.579568  0.571707  0.522878  0.553877  0.5325  0.527639  0.534061  0.529394  0.506683  0.511646  0.516034  0.504771  0.522849  0.500778  0.475185  0.52071  0.483824  0.483988  0.515856  0.515319  0.508339  0.482329  0.529476  0.503534  
0.439906  0.826128  0.817603  0.783788  0.778892  0.760595  0.75607  0.735435  0.758528  0.750818  0.715949  0.747342  0.748522  0.699334  0.696516  0.68486  0.664713  0.648521  0.619158  0.651969  0.662668  0.64004  0.634019  0.642469  0.635342  0.618834  0.638086  0.631341  0.629915  0.625365  
0.113846  0.653375  0.658909  0.629244  0.60098  0.614436  0.556664  0.539733  0.584582  0.557736  0.578215  0.550813  0.520843  0.523038  0.534649  0.531066  0.514626  0.528585  0.555051  0.518155  0.477594  0.534266  0.487062  0.539484  0.525947  0.50049  0.482452  0.533027  0.484905  0.523135  
0.0553297  0.613844  0.641548  0.577982  0.592473  0.588339  0.53412  0.531099  0.551941  0.528826  0.536169  0.50507  0.51736  0.513325  0.492224  0.503344  0.525598  0.519631  0.528168  0.490689  0.484181  0.55631  0.474568  0.483101  0.510409  0.494344  0.476152  0.484742  0.494076  0.489091  
0.428055  0.772069  0.773944  0.791417  0.750434  0.768432  0.741064  0.733452  0.734625  0.72771  0.712172  0.710986  0.725829  0.709848  0.69149  0.685127  0.690967  0.680026  0.684387  0.678199  0.647106  0.632164  0.648788  0.644564  0.6335  0.643041  0.617704  0.612118  0.638344  0.633943  
0.659258  0.911055  0.889783  0.884911  0.935711  0.85322  0.85575  0.87061  0.841008  0.823619  0.842995  0.836531  0.83694  0.802505  0.80277  0.751586  0.796583  0.760546  0.759099  0.78081  0.751898  0.751865  0.732597  0.732286  0.736126  0.704358  0.726409  0.713426  0.71736  0.729159  
0.289233  0.771606  0.710685  0.730711  0.704227  0.72664  0.67588  0.683084  0.652479  0.650073  0.661036  0.644631  0.636754  0.610249  0.614381  0.605226  0.59411  0.579978  0.599156  0.575163  0.573554  0.557723  0.555721  0.565106  0.577979  0.567417  0.574123  0.561876  0.559319  0.556146  
0.153463  0.714696  0.681682  0.664196  0.664402  0.650095  0.620901  0.612267  0.605433  0.60217  0.568767  0.585648  0.562177  0.553397  0.551011  0.532743  0.520158  0.528116  0.527815  0.529478  0.523954  0.500932  0.495244  0.510524  0.514778  0.516087  0.473385  0.515404  0.507431  0.505633  
0.686064  0.912242  0.872746  0.924903  0.898278  0.892251  0.865125  0.874664  0.870406  0.849644  0.832154  0.83724  0.83206  0.804678  0.817727  0.806181  0.815151  0.799435  0.806715  0.788149  0.763045  0.795601  0.798211  0.750942  0.745641  0.751532  0.71976  0.736766  0.736983  0.706918  
0.808063  0.94308  0.931296  0.926751  0.944996  0.918484  0.923428  0.91462  0.911384  0.897677  0.917897  0.894244  0.924476  0.88824  0.894003  0.876251  0.866518  0.855807  0.871258  0.856639  0.843978  0.835985  0.83847  0.840391  0.8452  0.836715  0.825562  0.837749  0.827557  0.845679  
0.309454  0.763785  0.758821  0.728397  0.734346  0.726174  0.673188  0.689734  0.685025  0.676961  0.65877  0.653813  0.644155  0.622588  0.621943  0.600958  0.607673  0.606018  0.600752  0.593065  0.586592  0.577085  0.570426  0.585841  0.567668  0.545661  0.54055  0.563592  0.551563  0.557243  
0.785659  0.939932  0.927044  0.904948  0.924214  0.918044  0.908503  0.906366  0.89885  0.915876  0.884088  0.890633  0.889757  0.897133  0.885366  0.869602  0.87924  0.857763  0.865773  0.885569  0.867371  0.888715  0.854461  0.86029  0.840385  0.832696  0.807081  0.829051  0.860578  0.841372  
0.795859  0.954567  0.949954  0.947011  0.894949  0.925758  0.908642  0.891453  0.93253  0.870827  0.898494  0.926107  0.884862  0.88059  0.880689  0.878278  0.825228  0.819401  0.858747  0.859113  0.851112  0.858477  0.809384  0.833549  0.846321  0.837742  0.841872  0.803368  0.803205  0.803112  
0.304941  0.76918  0.766919  0.745294  0.727695  0.704263  0.678597  0.700296  0.67976  0.671745  0.658895  0.660572  0.62621  0.618358  0.652088  0.616519  0.612357  0.607987  0.59345  0.581408  0.588101  0.565998  0.599674  0.56412  0.552831  0.542653  0.531618  0.562215  0.54184  0.555173  
0.0198044  0.550043  0.584235  0.572148  0.527377  0.518271  0.531765  0.502789  0.540703  0.522329  0.506975  0.499948  0.529663  0.531472  0.512502  0.519204  0.419829  0.485587  0.508058  0.485567  0.498587  0.494151  0.491104  0.509666  0.506216  0.495054  0.530092  0.497797  0.561339  0.506033  
0.0650519  0.622806  0.621291  0.60286  0.605292  0.590331  0.555009  0.563541  0.557058  0.55451  0.5421  0.521154  0.50477  0.531119  0.497063  0.517385  0.528129  0.502051  0.531222  0.525339  0.467668  0.558158  0.476312  0.495382  0.519765  0.499995  0.49004  0.495571  0.514657  0.511425  
0.409246  0.799814  0.79155  0.780808  0.789262  0.779241  0.756788  0.729692  0.744491  0.726531  0.686056  0.708207  0.696268  0.681627  0.68437  0.663623  0.661866  0.620236  0.642365  0.656469  0.614501  0.642639  0.602185  0.60413  0.60335  0.578512  0.561123  0.584929  0.599526  0.6022  
0.776974  0.949218  0.943274  0.960409  0.904226  0.920267  0.901005  0.930186  0.910635  0.901149  0.908123  0.891989  0.868377  0.89963  0.841994  0.910545  0.84562  0.844871  0.846136  0.827904  0.850972  0.807325  0.815853  0.825299  0.82864  0.843056  0.8528  0.819905  0.789983  0.8223  
0.987581  0.999621  0.998875  0.999775  0.986785  0.987248  0.999997  0.984693  0.9981  0.999897  0.982626  0.998663  0.991523  0.995463  0.989761  0.997141  0.995274  0.999398  0.98643  0.997764  0.995038  0.99858  0.998882  0.999104  0.999291  0.996832  0.999635  0.995455  0.994317  0.973196  
0.522344  0.868524  0.909926  0.835262  0.821196  0.812743  0.775903  0.816949  0.794978  0.767568  0.777588  0.751002  0.726725  0.715735  0.733392  0.721384  0.719257  0.678758  0.706275  0.69978  0.673955  0.663074  0.667383  0.676942  0.667145  0.662424  0.660488  0.672896  0.608736  0.650228  
0.917661  0.966989  0.952505  0.970401  0.969768  0.973201  0.96564  0.964583  0.979306  0.944587  0.950831  0.944222  0.968542  0.950408  0.976651  0.924444  0.962986  0.953019  0.953283  0.918633  0.946833  0.919424  0.933835  0.93174  0.950647  0.948572  0.944602  0.92545  0.945925  0.943697  
0.744503  0.955493  0.938884  0.902569  0.903133  0.897397  0.896555  0.884506  0.888706  0.878668  0.867859  0.875597  0.875829  0.858183  0.849062  0.847976  0.852633  0.791456  0.813174  0.838492  0.828174  0.82255  0.785173  0.802199  0.794491  0.797667  0.814323  0.789187  0.767469  0.806582  
0.456097  0.828999  0.831691  0.789245  0.803559  0.816787  0.788397  0.762171  0.769341  0.746397  0.720789  0.737567  0.725588  0.6993  0.706466  0.684029  0.698726  0.646136  0.656779  0.666354  0.652478  0.658894  0.621963  0.639832  0.623758  0.606812  0.601453  0.616228  0.613933  0.647662  
0.452419  0.821893  0.804024  0.815254  0.793562  0.800043  0.770434  0.754032  0.757982  0.75575  0.727096  0.699728  0.696724  0.725554  0.688169  0.699484  0.659791  0.674195  0.663103  0.671487  0.646255  0.644059  0.613756  0.639386  0.619976  0.635953  0.59702  0.628853  0.613303  0.613911  
0.232228  0.750526  0.721843  0.701569  0.700576  0.669272  0.658372  0.658108  0.61439  0.652328  0.605567  0.623231  0.616649  0.576156  0.602346  0.565262  0.579584  0.563701  0.570383  0.562577  0.571009  0.578644  0.548642  0.516157  0.573999  0.521734  0.522162  0.517683  0.516783  0.549031  
0.979587  0.999993  0.998377  0.992128  0.994878  0.998234  0.993277  0.991083  0.998702  0.990371  0.972519  0.970927  0.998549  0.984697  0.976842  0.999962  0.998374  0.985986  0.983854  0.987659  0.994684  0.997904  0.999857  0.985565  0.99987  0.970601  0.978648  0.999836  0.987478  0.99842  
0.733296  0.96246  0.916007  0.935161  0.915737  0.888278  0.877947  0.887745  0.867982  0.88823  0.863803  0.856267  0.867125  0.843061  0.84547  0.846732  0.826041  0.808873  0.816658  0.824853  0.79773  0.80766  0.794887  0.783114  0.812169  0.765927  0.815659  0.742179  0.763038  0.789034  
0.133433  0.674377  0.657794  0.635906  0.645555  0.635898  0.584619  0.602375  0.58818  0.576977  0.583776  0.537169  0.539174  0.539942  0.541145  0.536575  0.527482  0.550486  0.548498  0.553087  0.514656  0.538476  0.502384  0.510543  0.532418  0.520648  0.507022  0.552057  0.522052  0.493199  
0.180969  0.722407  0.67493  0.657783  0.698565  0.633326  0.641595  0.623961  0.636948  0.590684  0.653641  0.578799  0.569212  0.571915  0.566742  0.545011  0.544909  0.54138  0.562309  0.520322  0.523869  0.506556  0.537852  0.526533  0.494781  0.487278  0.533732  0.526402  0.507158  0.505504  
0.791055  0.941501  0.921805  0.912671  0.941108  0.918151  0.912638  0.912985  0.911256  0.888637  0.906996  0.874289  0.91267  0.87058  0.876593  0.858231  0.850662  0.853477  0.855854  0.851842  0.829045  0.831038  0.821038  0.838106  0.847557  0.815077  0.812837  0.820201  0.808682  0.822758  
0.175946  0.690056  0.709219  0.64029  0.679907  0.628591  0.633227  0.611365  0.588405  0.591723  0.586434  0.574763  0.613611  0.574846  0.558621  0.535154  0.571516  0.528352  0.541866  0.526404  0.524002  0.528394  0.548811  0.525737  0.499221  0.480158  0.503915  0.49434  0.483902  0.500478  
0.680993  0.91622  0.89596  0.901306  0.894245  0.866856  0.863721  0.860084  0.843945  0.848312  0.844581  0.835081  0.845285  0.8213  0.822351  0.815054  0.795405  0.772356  0.7954  0.789078  0.771681  0.761048  0.762902  0.750342  0.767906  0.75621  0.76024  0.744504  0.741625  0.764234  
0.10148  0.6523  0.666414  0.615408  0.62311  0.582712  0.57424  0.564748  0.59643  0.57924  0.556593  0.537647  0.520193  0.577319  0.524495  0.542275  0.502625  0.530143  0.517387  0.537178  0.509672  0.523452  0.520958  0.499151  0.50317  0.510666  0.510443  0.53141  0.527856  0.483309  
0.868824  0.977658  0.953343  0.998198  0.924387  0.95132  0.961779  0.956948  0.91979  0.919596  0.929158  0.947076  0.932023  0.917742  0.935926  0.913199  0.91873  0.883468  0.906762  0.880555  0.882868  0.883562  0.868382  0.86729  0.888323  0.894205  0.885536  0.844619  0.863719  0.880151  
0.00817059  0.545323  0.535859  0.511156  0.490017  0.511623  0.546374  0.513717  0.489366  0.485559  0.506262  0.486146  0.53854  0.498705  0.535225  0.486759  0.516568  0.523991  0.476849  0.509797  0.505777  0.531033  0.483644  0.50166  0.469085  0.493495  0.515617  0.527454  0.563652  0.496991  
0.716184  0.894485  0.918842  0.929983  0.925671  0.892862  0.875426  0.904668  0.85036  0.876404  0.86  0.849693  0.85445  0.878077  0.844649  0.846712  0.81612  0.786482  0.80818  0.788354  0.778566  0.781405  0.783632  0.801297  0.783403  0.776467  0.764419  0.734444  0.79393  0.786818  
0.195968  0.722555  0.702996  0.674084  0.655198  0.638728  0.641992  0.64336  0.610628  0.623372  0.60207  0.594974  0.56529  0.587718  0.555447  0.570328  0.567807  0.585189  0.584144  0.549369  0.516244  0.581668  0.544832  0.507298  0.541063  0.524584  0.50264  0.509199  0.498297  0.534085  
0.107717  0.660373  0.623391  0.641676  0.648712  0.587614  0.593689  0.573549  0.552036  0.559538  0.554153  0.560221  0.562937  0.527727  0.548292  0.532618  0.523667  0.520957  0.542287  0.488427  0.499499  0.527948  0.493466  0.505857  0.518303  0.501791  0.50215  0.487939  0.543356  0.515907  
0.727961  0.946783  0.894901  0.911683  0.911159  0.884396  0.896681  0.877852  0.87005  0.865408  0.863658  0.829482  0.851348  0.859246  0.839476  0.84341  0.831262  0.824979  0.79616  0.824981  0.800913  0.832235  0.813945  0.772093  0.80042  0.825016  0.778043  0.798217  0.771864  0.752142  
0.0838072  0.635884  0.670249  0.597585  0.608756  0.57162  0.563141  0.553648  0.543511  0.58591  0.525433  0.534798  0.52265  0.547986  0.499775  0.535899  0.5017  0.510992  0.501624  0.516098  0.500851  0.510333  0.515423  0.479877  0.511574  0.525426  0.530454  0.515041  0.511369  0.518054  
0.441749  0.828176  0.816912  0.783308  0.79013  0.804474  0.764873  0.727697  0.74861  0.743909  0.734517  0.697322  0.726381  0.741693  0.684268  0.700269  0.650246  0.673416  0.656935  0.657521  0.629939  0.656439  0.610594  0.63531  0.635258  0.624097  0.596953  0.624315  0.609937  0.597645  
0.939687  0.999241  0.997047  0.989363  0.974163  0.999736  0.981465  0.969712  0.989036  0.98055  0.977624  0.974238  0.960794  0.961283  0.966597  0.982561  0.971818  0.970768  0.967941  0.967353  0.951227  0.940828  0.947203  0.950894  0.95958  0.941723  0.942469  0.939134  0.942586  0.94895  
0.676825  0.887593  0.903886  0.866474  0.892588  0.874756  0.868066  0.864718  0.855495  0.845645  0.848359  0.823639  0.858897  0.831609  0.805487  0.809858  0.784885  0.796412  0.810676  0.78405  0.771788  0.771813  0.75636  0.773166  0.779077  0.760806  0.756665  0.767845  0.769919  0.760766  
0.0209969  0.576529  0.546858  0.547126  0.520832  0.512611  0.549836  0.533096  0.488787  0.503093  0.51705  0.500343  0.543195  0.498184  0.533317  0.484422  0.512556  0.505699  0.469876  0.482166  0.493891  0.505363  0.489328  0.477279  0.45235  0.4779  0.506063  0.491828  0.543604  0.498896  
0.904127  0.985297  0.970484  0.96643  0.974302  0.980957  0.948908  0.96038  0.94966  0.963349  0.942186  0.9195  0.947514  0.960336  0.928623  0.927871  0.925627  0.960389  0.942371  0.9109  0.936893  0.905839  0.907264  0.924708  0.925222  0.928389  0.922153  0.909948  0.901971  0.924572  
0.543487  0.874276  0.848709  0.876867  0.834076  0.83765  0.792524  0.811755  0.796917  0.85321  0.779801  0.789974  0.759101  0.754529  0.736218  0.729423  0.687791  0.698368  0.708764  0.710157  0.673614  0.692328  0.659115  0.68288  0.673837  0.667302  0.624921  0.606522  0.644883  0.636308  
0.244122  0.771552  0.72674  0.711528  0.720171  0.662607  0.654965  0.661827  0.646935  0.652431  0.629331  0.619816  0.618511  0.595346  0.572544  0.585126  0.565347  0.554689  0.551054  0.567359  0.540108  0.562046  0.544234  0.537993  0.555462  0.508205  0.549021  0.511534  0.516019  0.509216  
0.0129325  0.547346  0.523748  0.570018  0.531416  0.548122  0.555676  0.525493  0.525389  0.493044  0.518678  0.487941  0.534176  0.50687  0.554285  0.49229  0.513787  0.528573  0.487662  0.497798  0.467734  0.519245  0.462545  0.503506  0.456207  0.501008  0.484373  0.493966  0.473203  0.520696  
0.105056  0.660423  0.62164  0.603819  0.614321  0.603917  0.626958  0.593562  0.54356  0.566709  0.544276  0.556694  0.569594  0.53379  0.539939  0.508298  0.511553  0.51468  0.498079  0.498665  0.475151  0.541712  0.493641  0.479176  0.494996  0.50609  0.487322  0.504856  0.515642  0.498762  
0.323971  0.778036  0.745567  0.737946  0.731977  0.713191  0.692513  0.685622  0.693879  0.666595  0.673399  0.64983  0.639478  0.63886  0.627293  0.620051  0.607805  0.602567  0.596401  0.606361  0.590311  0.628251  0.566214  0.587756  0.575824  0.579152  0.554513  0.577491  0.571741  0.543284  
0.150124  0.662099  0.687633  0.654035  0.656134  0.648271  0.605233  0.605396  0.599306  0.591207  0.578407  0.568103  0.568256  0.5465  0.555215  0.528343  0.559934  0.541948  0.533897  0.529835  0.521681  0.524618  0.518589  0.524319  0.493253  0.485921  0.482084  0.511034  0.481238  0.492955  
0.911813  0.964489  0.970182  0.976252  0.977248  0.958533  0.973955  0.986875  0.972233  0.934358  0.974424  0.960884  0.95047  0.970292  0.948478  0.91879  0.931514  0.970783  0.891489  0.916868  0.958914  0.917265  0.950906  0.930905  0.91938  0.938753  0.932224  0.908049  0.93505  0.895291  
0.872723  0.979754  0.958428  0.991068  0.966705  0.971041  0.964846  0.962484  0.93295  0.925428  0.933914  0.93747  0.931057  0.926589  0.930949  0.912769  0.915998  0.888618  0.908901  0.883598  0.895351  0.872802  0.872255  0.876671  0.88224  0.895401  0.880007  0.86126  0.867024  0.868705  
0.966236  0.991921  0.990601  0.985314  0.993407  0.999953  0.996046  0.998037  0.991638  0.977484  0.99493  0.987343  0.983732  0.995855  0.994062  0.991863  0.995621  0.99787  0.969659  0.971121  0.994933  0.98445  0.982215  0.972331  0.962665  0.994171  0.956056  0.997495  0.967838  0.98226  
0.0227822  0.582844  0.581046  0.578648  0.580583  0.542745  0.515755  0.519583  0.5059  0.534112  0.481225  0.502307  0.532806  0.509288  0.503152  0.491289  0.469593  0.501298  0.500532  0.500287  0.479326  0.491786  0.469596  0.47993  0.512311  0.507108  0.445395  0.490475  0.541878  0.500298  
0.387477  0.809111  0.79329  0.770334  0.775181  0.745194  0.726537  0.808891  0.716679  0.727989  0.669435  0.717317  0.717135  0.689966  0.666884  0.658941  0.629211  0.623132  0.632869  0.638173  0.648946  0.613723  0.628168  0.600012  0.609759  0.594483  0.585861  0.599062  0.605278  0.574966  
0.0756271  0.604324  0.646807  0.582546  0.58994  0.607184  0.563787  0.560753  0.544835  0.551704  0.524265  0.537731  0.558287  0.548146  0.491252  0.538549  0.520898  0.513389  0.525669  0.5099  0.500865  0.554337  0.472884  0.526583  0.507462  0.536836  0.493921  0.49746  0.519527  0.520318  
0.713639  0.909784  0.925191  0.907327  0.898092  0.909622  0.900571  0.912416  0.877943  0.869058  0.849038  0.85814  0.825246  0.859529  0.823661  0.814088  0.829716  0.821395  0.838218  0.791205  0.798237  0.788203  0.766596  0.803325  0.762068  0.779784  0.725984  0.766392  0.754953  0.742623  
